Dt,NDX_Open,NDX_High,NDX_Low,NDX_Close,NDX_Volume,BZ_F_Open,BZ_F_High,BZ_F_Low,BZ_F_Close,BZ_F_Volume,SI_F_Open,SI_F_High,SI_F_Low,SI_F_Close,SI_F_Volume,PA_F_Open,PA_F_High,PA_F_Low,PA_F_Close,PA_F_Volume,MP_Open,MP_High,MP_Low,MP_Close,MP_Volume,PL_F_Open,PL_F_High,PL_F_Low,PL_F_Close,PL_F_Volume,GC_F_Open,GC_F_High,GC_F_Low,GC_F_Close,GC_F_Volume,CVX_Open,CVX_High,CVX_Low,CVX_Close,CVX_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,HG_F_Open,HG_F_High,HG_F_Low,HG_F_Close,HG_F_Volume,B_Open,B_High,B_Low,B_Close,B_Volume,CL_F_Open,CL_F_High,CL_F_Low,CL_F_Close,CL_F_Volume,XEL_Open,XEL_High,XEL_Low,XEL_Close,XEL_Volume,datekey,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Volume
5/2/2023,13113.66,13113.66,13113.66,13113.66,0,79.26,79.78,75.09,75.32,35700,24.74,25.52,24.6,25.4,127,1429,1429,1429,1429,1,21.21,21.28,20.36,20.54,3287900,1076.4,1076.4,1076.4,1076.4,0,1994.7,2018,1994.7,2014.3,1896,144.29,144.34,138.29,139.68,10701700,NULL,NULL,NULL,NULL,NULL,3.92,3.93,3.84,3.85,820,17.59,18.41,17.56,18.37,23793800,75.76,76.11,71.42,71.66,417820,63.12,63.26,61.92,62.35,2159400,20230502,4164.1001,4164.1001,4089.72,4119.5801,4486130000
5/1/2023,13231.47,13231.47,13231.47,13231.47,0,80.18,80.19,78.13,79.31,12551,25.07,25.96,25.01,25.01,452,1454.8,1454.8,1454.8,1454.8,1,21.7,21.8,21.1,21.56,2038500,1062.8,1062.8,1062.8,1062.8,0,1980.1,2005,1976.9,1983.4,210,146.37,147.26,145.19,145.96,6099800,NULL,NULL,NULL,NULL,NULL,3.87,3.98,3.86,3.92,897,17.97,18.07,17.62,17.63,11827800,76.66,76.69,74.53,75.66,215017,62.96,63.7,62.76,63.31,2262400,20230501,4166.79,4186.9199,4164.1201,4167.8701,3321370000
4/28/2023,13245.99,13245.99,13245.99,13245.99,0,78.31,79.6,77.97,79.54,26788,24.95,25.11,24.78,25,1039,1517.9,1517.9,1517.9,1517.9,1,21.43,21.93,21.2,21.67,2140900,1088.2,1088.2,1088.2,1088.2,0,1986.9,1990.1,1977.7,1990.1,152,143.57,147.45,143.18,147.13,10036300,NULL,NULL,NULL,NULL,NULL,3.87,3.9,3.84,3.87,1453,17.73,17.8,17.48,17.67,12589800,74.91,76.92,73.93,76.78,328399,63.54,63.81,62.57,63.08,2281500,20230428,4129.6299,4170.0601,4127.1802,4169.48,4087800000
4/27/2023,13160.03,13160.03,13160.03,13160.03,0,77.87,78.63,77.39,78.37,8926,24.98,25.21,24.57,24.98,8978,1500.4,1500.4,1500.4,1500.4,1,21.35,21.75,20.92,21.62,2466800,1091.3,1091.3,1091.3,1091.3,0,1990.6,2002.3,1979.9,1989.9,355,145.26,146.09,144.07,145.71,6417200,NULL,NULL,NULL,NULL,NULL,3.84,3.88,3.81,3.86,6253,17.53,17.81,17.43,17.79,10196800,74.38,75.28,74.03,74.76,345880,63.44,63.53,62.46,63.39,2716400,20230427,4075.29,4138.2402,4075.29,4135.3501,3750550000
4/26/2023,12806.48,12806.48,12806.48,12806.48,0,81,81.47,77.48,77.69,15436,25.13,25.13,24.87,24.87,64251,1505.1,1505.1,1505.1,1505.1,1,22.49,22.56,21.39,21.53,1895000,1097.1,1097.1,1097.1,1097.1,0,1997.8,1998.8,1985.6,1985.7,615,146.81,147.45,144.21,144.86,5927400,NULL,NULL,NULL,NULL,NULL,3.87,3.87,3.84,3.85,38282,18.02,18.04,17.59,17.62,11572300,77.08,77.93,74.05,74.3,497778,63.75,64.04,62.77,62.87,2637600,20230426,4087.78,4089.6699,4049.3501,4055.99,3837030000
4/25/2023,12725.11,12725.11,12725.11,12725.11,0,82.58,83.05,80.35,80.77,17134,25.19,25.19,24.75,24.88,4,1477.6,1477.6,1477.6,1477.6,0,22.51,22.51,21.62,22.14,3517800,1089.3,1089.3,1089.3,1089.3,0,1995.7,1999.1,1982.3,1994,306,148.65,148.72,147,147.49,5807200,NULL,NULL,NULL,NULL,NULL,3.88,3.88,3.84,3.85,671,17.65,17.88,17.47,17.81,13964000,78.74,79.07,76.5,77.07,361646,64.09,64.35,63.91,64.22,2036100,20230425,4126.4302,4126.4302,4071.3799,4071.6299,3978640000
4/24/2023,12969.76,12969.76,12969.76,12969.76,0,81.6,82.99,80.49,82.73,16684,25.05,25.31,25.02,25.31,2,1531.1,1531.1,1531.1,1531.1,0,22.84,23.14,22.64,22.74,2356400,1088.8,1088.8,1088.8,1088.8,0,1981.3,1989.8,1977.4,1989.1,145,147.59,150.45,147.13,149.66,7177600,NULL,NULL,NULL,NULL,NULL,3.96,3.96,3.95,3.95,522,17.62,17.75,17.46,17.7,11059900,77.97,79.18,76.72,78.76,306720,63.49,64.25,63.21,64.09,2196500,20230424,4132.0698,4142.4102,4117.77,4137.04,3290940000
4/21/2023,13000.77,13000.77,13000.77,13000.77,0,80.83,82.04,80.45,81.66,17805,25.17,25.18,25.05,25.05,19,1604.1,1604.1,1604.1,1604.1,0,23.97,24.13,22.53,22.74,6246000,1129.8,1129.8,1129.8,1129.8,0,1996.2,1996.2,1974.1,1979.5,132,148.22,148.89,147.36,147.6,7179000,NULL,NULL,NULL,NULL,NULL,4,4.01,3.98,3.98,583,17.72,17.88,17.48,17.7,17072700,77.13,78.39,76.72,77.87,291114,63.9,64.3,63.34,63.56,1909400,20230421,4132.1401,4138.02,4113.8599,4133.52,3611750000
4/20/2023,12985.98,12985.98,12985.98,12985.98,0,83,83.04,80.77,81.1,26114,25.23,25.37,25.23,25.37,2,1585.4,1585.4,1585.4,1585.4,0,24.66,24.83,23.93,24.07,3124600,1098.7,1101.7,1098.7,1098.7,3,1998,2007.6,1998,2007.6,164,147.29,148.42,146.64,148.24,5851100,NULL,NULL,NULL,NULL,NULL,4.06,4.06,4.01,4.02,471,17.98,18.04,17.77,17.82,13072000,78.87,78.89,76.97,77.29,361413,63.94,64.22,63.35,63.78,2255600,20230420,4130.48,4148.5698,4114.5698,4129.79,3772080000
4/19/2023,13088.71,13088.71,13088.71,13088.71,0,84.86,85.15,82.41,83.12,30732,24.81,25.37,24.81,25.37,33,1615.5,1615.5,1615.5,1615.5,0,25.73,25.85,24.89,25.19,2958900,1062.3,1096.7,1062.3,1096.7,1,2005.7,2006.4,1969.8,1995.2,61,147.9,149.02,147.59,148.96,5506800,NULL,NULL,NULL,NULL,NULL,4.07,4.07,4.03,4.07,494,17.66,17.96,17.65,17.85,13258000,80.92,81.18,78.46,79.16,78310,63.32,63.84,63.14,63.69,1449900,20230419,4139.3301,4162.5698,4134.4902,4154.52,3572560000
4/18/2023,13091.79,13091.79,13091.79,13091.79,0,84.82,85.4,83.82,84.77,27241,25.18,25.3,25.16,25.25,44,1639.6,1639.6,1639.6,1639.6,0,27.51,27.77,26.01,26.3,3480900,1086.5,1087.9,1086.5,1087.9,1,1996.9,2007.4,1996.9,2007.4,72,149.09,150.46,148.48,148.82,8045600,NULL,NULL,NULL,NULL,NULL,4.06,4.09,4.06,4.09,326,18.04,18.31,17.99,18.02,11527300,81,81.48,79.87,80.86,96290,63.3,63.61,62.69,62.94,1531900,20230418,4164.2598,4169.48,4140.3599,4154.8701,3536640000
4/17/2023,13087.71,13087.71,13087.71,13087.71,0,86.27,86.51,84.35,84.76,30271,25.05,25.05,25.05,25.05,0,1557.2,1557.2,1557.2,1557.2,0,28.22,28.25,27.5,27.96,1295800,1050.4,1050.4,1050.4,1050.4,0,2002.7,2007.6,1983.2,1994.2,554,150.46,150.59,148.56,149.17,7006000,NULL,NULL,NULL,NULL,NULL,4.11,4.11,4.06,4.07,374,18.01,18.09,17.76,17.98,20141200,82.48,82.71,80.47,80.83,217048,63.61,63.94,62.86,63.45,1760100,20230417,4137.1699,4151.7202,4123.1802,4151.3198,3611180000
4/14/2023,13079.52,13079.52,13079.52,13079.52,0,86.34,86.86,85.54,86.31,28360,25.8,25.9,25.34,25.42,28,1493,1493,1493,1493,0,28.24,28.71,27.58,28,1409000,1044.6,1044.6,1044.6,1044.6,1,2041,2047.8,1995,2002.2,718,150.55,150.88,149.44,150.5,4930700,NULL,NULL,NULL,NULL,NULL,4.19,4.19,4.1,4.11,484,18.37,18.38,17.97,18.25,16545400,82.4,83.12,81.76,82.52,275129,63.23,63.49,62.84,63.29,2314600,20230414,4140.1099,4163.1899,4113.2002,4137.6401,3575690000
4/13/2023,13109.39,13109.39,13109.39,13109.39,0,87.15,87.47,86.06,86.09,26363,25.54,25.95,25.54,25.87,12,1492.3,1492.3,1492.3,1492.3,0,27.23,28.52,27.23,28.27,2232100,1043,1056.1,1043,1056.1,5,2015.6,2048.6,2015.6,2041.3,1043,148.59,150.53,148.21,150.2,6856600,NULL,NULL,NULL,NULL,NULL,4.1,4.13,4.1,4.12,539,18.55,18.82,18.32,18.61,27992000,83.22,83.44,82.11,82.16,261230,63.78,64.17,62.68,64.1,2530100,20230413,4100.04,4150.2598,4099.3999,4146.2202,3596590000
4/12/2023,12848.35,12848.35,12848.35,12848.35,0,85.55,87.49,85.41,87.33,36337,25.17,25.58,25.17,25.4,14,1452.6,1452.6,1452.6,1452.6,0,27.75,27.84,26.69,26.74,1324300,1018,1018,1018,1018,0,2005.2,2025.7,2005.2,2010.9,172,148.76,149.35,147.91,148.21,6157900,NULL,NULL,NULL,NULL,NULL,4.01,4.08,4,4.08,288,18.38,18.45,18.1,18.22,14592800,81.44,83.53,81.28,83.26,356133,64.21,64.58,63.85,64.1,2729000,20230412,4121.7202,4134.3701,4086.9399,4091.95,3633120000
4/11/2023,12964.15,12964.15,12964.15,12964.15,0,84.28,85.68,83.75,85.61,28189,24.96,25.16,24.96,25.13,16,1440.3,1440.3,1440.3,1440.3,0,27.05,27.54,27.05,27.25,1408000,996.5,996.5,995.6,995.6,2,1991.4,2006.5,1991.4,2004.8,68,147.56,148.67,146.69,147.69,5469600,NULL,NULL,NULL,NULL,NULL,4.04,4.04,4.02,4.02,337,18.17,18.38,18.01,18.02,15836100,79.88,81.59,79.37,81.53,309683,63.78,64.35,63.67,64.1,1956300,20230411,4110.29,4124.2598,4102.6099,4108.9399,3665830000
4/10/2023,13051.23,13051.23,13051.23,13051.23,0,84.95,85.64,84.08,84.18,14242,24.85,24.85,24.85,24.85,8,1404.3,1404.3,1404.3,1404.3,0,26.21,26.79,26.12,26.7,1269600,993.1,993.1,993.1,993.1,0,2000,2006.6,1984,1989.1,652,147.05,148.09,146.02,146.88,5923500,NULL,NULL,NULL,NULL,NULL,3.99,4,3.98,3.99,230,18.02,18.11,17.92,18.06,12936300,80.5,81.22,79.61,79.74,264906,63.96,64.04,62.93,63.85,1722400,20230410,4085.2,4109.5,4072.55,4109.1099,3423650000
4/6/2023,13062.6,13062.6,13062.6,13062.6,0,84.83,85.44,84.05,85.12,0,24.67,25.03,24.67,25.02,0,1459.1,1459.1,1459.1,1459.1,0,26.32,26.82,25.9,26.55,1819300,999.4,1006.9,999.4,1006.9,0,2022.2,2023.3,2005,2011.9,0,147.8,147.86,145.87,146.32,5803200,NULL,NULL,NULL,NULL,NULL,4.04,4.04,4,4.03,0,18.14,18.32,18,18.31,17237000,80.37,80.96,79.65,80.7,0,64.63,64.93,63.8,64.31,2476200,20230406,4081.1499,4107.3198,4069.8401,4105.02,3486690000
4/5/2023,12967.2,12967.2,12967.2,12967.2,0,85.1,85.55,84.01,84.99,28362,25.11,25.15,24.79,24.96,74,1422,1422,1422,1422,0,27.01,28.14,25.91,26.37,7445800,1016.8,1023.2,996,997.5,13,2022.1,2033.8,2013.6,2020.9,525,147.73,148.75,146.4,148.27,6478100,NULL,NULL,NULL,NULL,NULL,3.98,4,3.96,4,274,18.42,18.61,18.06,18.26,25588400,81.01,81.24,79.72,80.61,254974,62.18,64.32,62.13,64.17,4231500,20230405,4094.5,4099.6899,4072.5601,4090.3799,3968020000
4/4/2023,13100.07,13100.07,13100.07,13100.07,0,84.78,86.05,83.87,84.94,32987,24.42,25.08,24.42,25.02,24,1452.4,1452.4,1452.4,1452.4,0,28.05,28.24,27.05,27.29,1728300,986.1,1021,986.1,1018.7,24,1984.6,2027.1,1979,2022.2,811,149.37,149.37,146.38,147.53,7521400,NULL,NULL,NULL,NULL,NULL,4.07,4.07,3.97,3.98,372,17.43,18.3,17.39,18.21,28821100,80.44,81.81,79.61,80.71,343570,60.93,61.81,60.8,61.76,3180400,20230404,4128.0298,4133.1299,4086.8701,4100.6001,4227800000
4/3/2023,13148.35,13148.35,13148.35,13148.35,0,83.29,86.24,83.29,84.93,37587,23.73,24.07,23.69,23.94,26,1456,1456,1456,1456,0,28.5,28.75,27.53,28.04,1212100,985,989.2,985,986.9,11,1968.1,1991.7,1950,1983.9,737,148.2,149.33,147.43,148.33,12868200,NULL,NULL,NULL,NULL,NULL,4.1,4.1,4.06,4.06,398,17.33,17.66,17.15,17.44,15481400,80.1,81.69,79,80.42,547126,60.75,61.45,60.37,60.92,3890600,20230403,4102.2002,4127.6602,4098.79,4124.5098,4234700000
3/31/2023,13181.35,13181.35,13181.35,13181.35,0,79.28,79.77,79.07,79.77,38477,23.87,24.17,23.87,24.08,34,1466,1466,1466,1466,0,27.75,28.52,27.53,28.19,1480300,984.2,997,979.4,994.1,37,1981.3,1986.8,1968,1969,957,142,142.89,141.52,142.4,7041400,NULL,NULL,NULL,NULL,NULL,4.03,4.1,4.03,4.1,520,17.32,17.4,17.06,17.23,15434500,74.37,75.72,73.77,75.67,304361,60.61,61.34,60.25,60.85,5987700,20230331,4056.1799,4110.75,4056.1799,4109.3101,4525120000
3/30/2023,12963.14,12963.14,12963.14,12963.14,0,78.22,79.55,77.85,79.27,6818,23.99,23.99,23.6,23.9,93,1464.6,1464.6,1464.6,1464.6,0,28.48,28.48,27.32,27.62,2055600,967.5,987.7,962,985.2,892,1965.9,1984.4,1954.9,1980.3,10119,141.61,142.27,141.02,141.73,6322400,NULL,NULL,NULL,NULL,NULL,4.12,4.12,4.08,4.09,636,17.28,17.37,17.07,17.26,14506200,72.98,74.63,72.61,74.37,269743,60.18,60.55,59.84,60.37,1993900,20230330,4046.74,4057.8501,4032.1001,4050.8301,3930860000
3/29/2023,12846.03,12846.03,12846.03,12846.03,0,79.02,79.7,77.95,78.28,11027,23.38,23.38,23.38,23.38,188,1399,1425.9,1399,1425.9,0,27.22,27.9,26.81,27.84,1674500,963.6,963.6,963.6,963.6,3892,1966.1,1966.1,1966.1,1966.1,88563,140.18,140.8,139.06,140.39,7569700,NULL,NULL,NULL,NULL,NULL,4.13,4.13,4.11,4.11,636,17.17,17.38,17.08,17.21,13706700,73.61,74.37,72.76,72.97,312669,59.46,60.1,59.36,60.04,2450000,20230329,3999.53,4030.5901,3999.53,4027.8101,4145250000
3/28/2023,12610.57,12610.57,12610.57,12610.57,0,78.18,79.21,77.55,78.65,17782,23.09,23.32,23.09,23.32,36,1403.5,1403.5,1403.5,1403.5,2,26.55,27.16,26.42,26.7,1254700,961.5,961.5,961.5,961.5,0,1972.4,1972.4,1972.4,1972.4,21,137.27,139.81,136.75,139.2,5605400,NULL,NULL,NULL,NULL,NULL,4.11,4.12,4.09,4.11,496,17.23,17.4,17.08,17.32,15099500,72.86,73.93,72.19,73.2,328472,58.75,59.61,58.64,59.01,1983000,20230328,3974.1299,3979.2,3951.53,3971.27,4014600000
3/27/2023,12673.07,12673.07,12673.07,12673.07,0,75.24,78.43,74.8,78.12,13874,23.05,23.05,23.05,23.05,0,1392.9,1392.9,1392.9,1392.9,0,26.21,27.04,25.49,26.53,1968900,975.2,975.2,975.2,975.2,0,1957.2,1957.2,1952.4,1952.4,877,137.37,138.32,135.88,137.59,7006800,NULL,NULL,NULL,NULL,NULL,4.06,4.13,4.06,4.1,566,16.72,17.17,16.62,17.17,15139200,69.42,73.1,69.13,72.81,353598,59.36,59.6,58.76,58.91,2912900,20230327,3982.9299,4003.8301,3970.49,3977.53,4233540000
3/24/2023,12767.05,12767.05,12767.05,12767.05,0,75.42,76.28,72.69,74.99,18941,23.25,23.25,23.25,23.25,15,1403.3,1403.3,1403.3,1403.3,0,25.78,26.07,25.45,25.92,1789300,982,982,982,982,0,1991.7,1995.4,1982.1,1982.1,19,132.75,136.72,132.51,136.2,6600100,NULL,NULL,NULL,NULL,NULL,4.17,4.17,4.08,4.1,471,17.11,17.33,16.95,17.19,18155600,69.51,70.38,66.82,69.26,380852,57.25,59.16,57.17,59.15,2713100,20230324,3939.21,3972.74,3909.1599,3970.99,4583970000
3/23/2023,12729.23,12729.23,12729.23,12729.23,0,75.74,77.43,75.12,75.91,18685,23.14,23.14,23.14,23.14,0,1421.4,1421.4,1421.4,1421.4,0,26.68,27.26,25.83,26.32,1801900,991,991,991,991,0,1990.5,1994.6,1990.5,1993.8,33,137.04,138.56,133.66,134.86,7859400,NULL,NULL,NULL,NULL,NULL,4.1,4.15,4.09,4.15,465,16.93,17.18,16.77,16.98,17623800,69.95,71.67,69.14,69.96,335241,57.68,58.31,56.82,57.12,3184600,20230323,3959.21,4007.6599,3919.05,3948.72,4991600000
3/22/2023,12567.15,12567.15,12567.15,12567.15,0,75.09,77.09,74.52,76.69,19933,22.68,23.07,22.65,22.67,22,1360,1433.3,1360,1433.3,4,27.5,27.75,26.32,26.39,1886100,985.1,985.1,985.1,985.1,0,1946.8,1974,1946.8,1946.8,50,139.53,139.7,136.09,136.21,6315000,NULL,NULL,NULL,NULL,NULL,4.02,4.08,4.01,4.07,641,16.49,16.91,16.39,16.7,17988400,69.48,71.31,68.89,70.9,337639,58.99,59.27,57.85,57.88,3446200,20230322,4002.04,4039.49,3936.1699,3936.97,4533010000
3/21/2023,12741.44,12741.44,12741.44,12741.44,0,73.74,75.4,72.81,75.32,18784,22.57,22.6,22.2,22.32,58,1369.3,1369.3,1369.3,1369.3,1,27.53,27.92,27.22,27.66,1901200,974.8,974.8,974.8,974.8,0,1973.8,1973.8,1938,1938,47,137.16,139.27,136.56,139.04,9753500,NULL,NULL,NULL,NULL,NULL,4.05,4.05,4.02,4.02,571,16.6,16.61,16.22,16.42,20481200,67.62,69.6,66.77,69.33,409495,60.83,60.85,58.04,59.1,3796100,20230321,3975.8899,4009.0801,3971.1899,4002.8701,4920240000
3/20/2023,12562.61,12562.61,12562.61,12562.61,0,72.89,73.85,70.13,73.79,22185,22.63,22.72,22.42,22.53,9,1390.5,1390.5,1386.5,1386.5,5,27.22,27.33,26.62,26.99,1385400,994.9,994.9,994.9,994.9,0,1988.3,2003.9,1968.9,1979.2,389,132.43,135.96,132.04,134.91,8469200,NULL,NULL,NULL,NULL,NULL,3.94,3.98,3.92,3.98,532,16.95,17.16,16.8,16.93,23283700,66.62,67.7,64.12,67.64,76873,60.52,61.16,60.36,60.81,2906300,20230320,3917.47,3956.6201,3916.8899,3951.5701,5347140000
3/17/2023,12519.88,12519.88,12519.88,12519.88,0,74.55,75.9,71.35,72.97,34734,21.75,22.35,21.75,22.35,58,1433,1435,1372.2,1372.2,10,27.53,27.66,25.93,26.86,3187400,976.7,976.7,976.7,976.7,0,1946,1985.1,1946,1969.8,82,134.07,135.61,131.44,132.96,33161800,NULL,NULL,NULL,NULL,NULL,3.94,3.96,3.9,3.91,498,16.42,16.97,16.22,16.82,46055300,68.26,69.64,65.17,66.74,152255,59.61,60.79,59.33,60.35,7941100,20230317,3958.6899,3958.9099,3901.27,3916.6399,9354280000
3/16/2023,12581.39,12581.39,12581.39,12581.39,0,74.35,75.52,71.86,74.7,29873,21.85,21.86,21.58,21.59,53,1443,1443,1395.8,1395.8,1,27.15,27.84,26.67,27.62,2077500,974.7,974.7,974.7,974.7,0,1909.9,1931.7,1909.9,1919,394,131.06,135.69,130.84,134.66,12849600,NULL,NULL,NULL,NULL,NULL,3.9,3.91,3.84,3.89,592,16.29,16.31,15.78,16.15,22923600,68.22,69.38,65.71,68.35,327120,60.44,61.59,60.3,60.67,4175400,20230316,3878.9299,3964.46,3864.1101,3960.28,5695790000
3/15/2023,12251.32,12251.32,12251.32,12251.32,0,77.57,78.71,71.63,73.69,46598,21.6,22.08,21.6,21.77,15,1430.6,1430.6,1430.6,1430.6,0,28.28,28.56,26.96,27.73,2339600,967.9,967.9,967.6,967.9,2,1903.9,1926.6,1898.5,1926.6,564,135.79,137.85,132.67,134.23,14063100,NULL,NULL,NULL,NULL,NULL,4.02,4.02,3.86,3.86,875,16.15,16.29,15.94,16.22,38859700,71.56,72.56,65.65,67.61,555164,58.66,61.15,58.66,60.73,4601300,20230315,3876.74,3894.26,3838.24,3891.9299,6594010000
3/14/2023,12199.79,12199.79,12199.79,12199.79,0,80.69,80.88,76.88,77.45,33198,21.51,21.93,21.5,21.93,60,1469.5,1503.5,1469.5,1503.5,3,30,30.29,28.62,29.2,1822500,994.9,994.9,994.9,994.9,2,1912.2,1912.2,1901.1,1906.2,107,138.12,143.15,137.79,140.31,10035200,NULL,NULL,NULL,NULL,NULL,4.04,4.06,4,4.01,923,15.77,15.9,15.64,15.84,17099800,74.7,74.9,70.78,71.33,432858,58.37,59.49,58.37,59.05,3794100,20230314,3894.01,3937.29,3873.6299,3919.29,5665870000
3/13/2023,11923.17,11923.17,11923.17,11923.17,0,82.54,83.47,78.34,80.77,38195,20.69,21.79,20.69,21.79,15,1372.5,1461.7,1367,1461.7,3,29.01,30.23,28.14,29.38,1889000,1002.5,1002.5,1002.5,1002.5,0,1890.8,1913.1,1875.1,1911.7,503,136.54,140.47,134.23,138.52,10106100,NULL,NULL,NULL,NULL,NULL,4.02,4.08,3.95,4.07,842,15.4,15.99,15.37,15.79,37190700,76.6,77.47,72.3,74.8,457423,56.75,59.35,56.7,58.45,4978500,20230313,3835.1201,3905.05,3808.8601,3855.76,6558020000
3/10/2023,NULL,NULL,NULL,NULL,NULL,81.47,83.08,80.73,82.78,26753,20.38,20.38,20.38,20.38,48,1348.1,1348.1,1348.1,1348.1,0,29.96,30.61,28.66,29.34,2078100,959.7,959.7,959.7,959.7,0,1852.3,1868.5,1852,1862,248,140.46,143.72,138.48,139.36,7385800,NULL,NULL,NULL,NULL,NULL,4.01,4.07,3.99,4.05,591,14.76,15.12,14.69,14.76,22463600,75.65,77.11,74.77,76.68,371834,57.66,57.78,56.26,56.59,3111700,20230310,3912.77,3934.05,3846.3201,3861.5901,5518190000
3/9/2023,11995.88,11995.88,11995.88,11995.88,0,82.62,84.01,81.41,81.59,25018,20.01,20.03,20.01,20.02,7,1342.5,1359.4,1342.5,1359.4,2,31.85,32.08,29.92,30.1,2186200,946.8,946.8,946.8,946.8,0,1816.4,1829.3,1815.6,1829.3,332,142.95,144.43,139.81,140.09,6214700,NULL,NULL,NULL,NULL,NULL,4.05,4.06,4.03,4.05,584,14.62,14.73,14.37,14.45,14879800,76.5,78.06,75.43,75.72,349960,57.95,58.67,57.15,57.51,3239100,20230309,3998.6599,4017.8101,3908.7,3918.3201,4445260000
3/8/2023,12215.33,12215.33,12215.33,12215.33,0,82.98,83.59,82.05,82.66,23661,20.03,20.14,19.83,20,82,1353.5,1360,1339,1346.4,6,31.82,32.16,31.3,31.87,1526400,938.1,938.1,938.1,938.1,0,1811.6,1812.9,1811.5,1812.7,75,142.46,144.26,140.85,142.25,5435800,NULL,NULL,NULL,NULL,NULL,3.98,4.08,3.98,4.04,525,14.65,14.81,14.46,14.5,16848300,77.32,77.73,76.11,76.66,335930,57.08,57.76,56.89,57.64,2825500,20230308,3987.55,4000.4099,3969.76,3992.01,3535570000
3/7/2023,12152.17,12152.17,12152.17,12152.17,0,86.23,86.76,82.65,83.29,26092,20.99,20.99,19.99,20.05,57,1353.7,1353.7,1353.7,1353.7,0,33.08,33.16,31.72,31.76,1750000,933.4,933.4,933.4,933.4,0,1840.9,1840.9,1813.9,1813.9,450,144.62,145.4,142.77,143.16,7393000,NULL,NULL,NULL,NULL,NULL,4.09,4.09,3.98,3.99,906,14.94,14.99,14.54,14.63,21944100,80.5,80.94,77.06,77.58,398241,58.3,58.5,56.78,56.94,3223400,20230307,4048.26,4050,3980.3101,3986.3701,3922500000
3/6/2023,12302.48,12302.48,12302.48,12302.48,0,85.93,86.36,84.35,86.18,24587,21.17,21.22,20.98,20.98,120,1407.4,1407.4,1407.4,1407.4,0,33.8,34.15,33.14,33.4,2015600,976.1,976.1,976.1,976.1,0,1853.3,1853.8,1844.2,1847.9,5,143.43,145.58,142.97,145.03,7703600,NULL,NULL,NULL,NULL,NULL,4.05,4.1,4.02,4.1,795,15.25,15.29,15.02,15.13,11512800,79.92,80.63,78.32,80.46,292351,57.93,58.7,57.92,58.23,2328200,20230306,4055.1499,4078.49,4044.6101,4048.4199,4000870000
3/3/2023,12290.81,12290.81,12290.81,12290.81,0,84.41,86,82.36,85.83,27594,21,21.22,20.92,21.09,172,1431.2,1431.2,1431.2,1431.2,2,32.31,34.01,31.88,33.96,3136400,977.2,977.2,977.2,977.2,0,1837.3,1855.4,1837.3,1847.7,61,140.4,144.51,140.01,143.97,6007500,NULL,NULL,NULL,NULL,NULL,4.08,4.12,4.07,4.08,663,15.37,15.38,15.16,15.33,14371700,77.89,79.9,75.83,79.68,374201,57.86,58.3,57.09,58.27,2790100,20230303,3998.02,4048.29,3995.1699,4045.6399,4084730000
3/2/2023,12044.87,12044.87,12044.87,12044.87,0,84.31,85.09,83.84,84.75,17997,20.92,20.92,20.74,20.77,109,1428.9,1428.9,1428.9,1428.9,0,31.71,32.24,30.5,31.89,8931400,962.9,962.9,962.9,962.9,0,1830,1836.3,1830,1833.5,154,141.37,142.69,141.03,141.88,5582000,NULL,NULL,NULL,NULL,NULL,4.18,4.18,4.06,4.08,830,15.02,15.22,14.96,15.2,13362100,77.74,78.59,77.23,78.16,260331,56.58,57.7,56.46,57.59,2443200,20230302,3938.6799,3990.8401,3928.1599,3981.3501,4244900000
3/1/2023,11938.57,11938.57,11938.57,11938.57,0,83.1,84.49,82.61,84.31,26723,20.88,21.15,20.88,20.96,577,1421.7,1421.7,1421.7,1421.7,4,35.39,36.67,34.73,35.82,2391800,961.5,961.5,961.5,961.5,0,1827.1,1841.7,1827.1,1837.7,211,140.45,142.78,140.16,141.43,7470400,NULL,NULL,NULL,NULL,NULL,4.11,4.18,4.11,4.17,901,15.25,15.29,15.02,15.14,14867000,76.85,77.85,76.12,77.69,342121,57.47,57.65,56.3,56.63,3197400,20230301,3963.3401,3971.73,3939.05,3951.3899,4249480000
2/28/2023,12042.12,12042.12,12042.12,12042.12,0,82.64,84.12,82.61,83.89,24882,20.64,21.01,20.48,20.96,513,1409,1411,1370.5,1404.4,59,36.28,36.35,34.58,35,3225000,955.2,955.2,955.2,955.2,0,1808.1,1830,1808.1,1828.9,618,143.41,143.41,139.89,140.32,10854200,NULL,NULL,NULL,NULL,NULL,4.01,4.1,4,4.1,1526,14.8,15.11,14.71,14.96,21502400,75.76,77.83,75.55,77.05,300093,58.39,58.75,57.64,57.8,3297700,20230228,3977.1899,3997.5,3968.98,3970.1499,5043400000
